date,month,day,h2_kg,cost_da,cost_per_kg_da,grid_import_mwh,solar_to_elz_mwh,green_fraction,demand_met
2023-09-17,9,17,100.01187049585708,863.7402457769948,8.636377276963085,0.6242761252113751,4.279660203829093,0.8726989741864114,True
2023-09-18,9,18,100.06650017560263,1718.5715529477075,17.174294593413943,1.3651284937842898,3.513311475205517,0.7201710992731615,True
2023-09-19,9,19,100.00418150102115,2036.6149623349206,20.36529804820336,1.524700013376236,3.2447848536173045,0.6803218678965355,True
2023-09-20,9,20,100.14534828685392,3680.37965606307,36.750380512144005,2.8263287012896616,1.9774094134823086,0.4116397202007284,True
2023-09-21,9,21,100.03620256571273,808.9838907570845,8.0869112382157,0.6310378225592126,4.248738666800917,0.8706830478946878,True
2023-09-22,9,22,100.01035128553599,496.5832908872002,4.965318934531316,0.37961872131741414,4.55250252534632,0.923031348514759,True
2023-09-23,9,23,100.00009692793716,903.5031970367141,9.03502321290552,0.683768382992201,4.196825906901417,0.8599005894818795,True
2023-09-24,9,24,100.07163235585448,1411.5843429194429,14.10573915592635,1.0918298222242908,3.7995403008577036,0.7767844602329251,True
2023-09-25,9,25,100.0729963780386,1757.250472591414,17.559686790562107,1.3672241662302635,3.5302598482640763,0.720831316205648,True
2023-09-26,9,26,100.01025127975387,1037.2709058018822,10.371645831589545,0.7820536027869268,4.105118135417832,0.8399782850532271,True
2023-09-27,9,27,100.03323518957332,591.5354825686768,5.913389499476408,0.43863661681362426,4.508977218022232,0.9113438050226941,True
2023-09-28,9,28,100.02428241035199,670.8201665148906,6.706573147536665,0.48779996210732823,4.435198753058096,0.9009140586194655,True
2023-09-29,9,29,100.15447530816421,743.2536841740704,7.421073116175401,0.5501597280423545,4.370255773696554,0.8881883597334564,True
2023-09-30,9,30,100.01071291714445,775.3376149739588,7.752545625950095,0.5726614534301675,4.364673118578254,0.8840140474423595,True
2023-10-01,10,1,100.00030582072355,895.9676344729398,8.959648944266169,0.6861218734446439,4.210692254054395,0.85988402753709,True
2023-10-02,10,2,100.03045337890052,933.4187587848559,9.331345877731895,0.6953874720557305,4.1701523280871164,0.8570790702328005,True
2023-10-03,10,3,100.01833510182043,1763.2540461254466,17.629308109662322,1.3728143742378787,3.493732332220545,0.7179079012195633,True
2023-10-04,10,4,100.00882545643597,1465.8276709434042,14.656983163770096,1.1083558511902396,3.779309955517957,0.7732341172612396,True
2023-10-05,10,5,100.00874502980196,1372.2708859907696,13.72150890986425,1.0586807747932778,3.7856998411954317,0.7814620983126018,True
2023-10-06,10,6,100.00904284798253,1535.9341105978253,15.357952309697659,1.1579564571343728,3.724290906343171,0.7628230667301584,True
2023-10-07,10,7,100.05467695945057,1185.3150436633186,11.84667303602104,0.9066862872645424,3.9871476430542776,0.8147288403786366,True
2023-10-08,10,8,100.00982185852293,1117.4364006858716,11.173266584422406,0.8608483504929318,3.9922147202927434,0.8226175225961841,True
2023-10-09,10,9,100.00157134888505,2143.6372631243316,21.436035796333833,1.7385259971712057,3.2516333736845238,0.6516091234831489,True
2023-10-10,10,10,100.0075490112968,2022.6906199920154,20.225379383745654,1.5593079875181477,3.3210616645401894,0.6804938767577788,True
2023-10-11,10,11,100.0028340452497,2473.869493305224,24.737993847112744,1.896984066861015,2.9862305509860247,0.6115296550907326,True
2023-10-12,10,12,100.00629881392624,1800.755743783445,18.006423246739367,1.3635212743373257,3.5331785347157303,0.7215428089309381,True
2023-10-13,10,13,100.02836839560061,1098.1576403760753,10.978461990232502,0.8556782531207051,4.070429523287025,0.8262972935308588,True
2023-10-14,10,14,100.06257421864336,1668.4823302526888,16.674389433625247,1.2734178148253001,3.538835166915711,0.7353801182820207,True
2023-10-15,10,15,100.04068656747174,1901.2605033302566,19.004872602988033,1.5128672639265077,3.3095971589027773,0.6862875220468863,True
2023-10-16,10,16,100.0268697556019,1925.601382292512,19.250841168951712,1.5141006003647157,3.328086666286691,0.6873106063467501,True
2023-10-17,10,17,100.0916386912036,2850.1031863130775,28.474937802807244,2.197978407184951,2.5673276176711743,0.5387539864763854,True
2023-10-18,10,18,100.07743212662052,2266.5480503419303,22.64794371896189,1.7980437128922455,2.9853875907213636,0.6241100584983992,True
2023-10-19,10,19,100.00719925497735,2481.915698413577,24.817370318367878,1.7163106819559866,3.1283171957611184,0.6457290992668048,True
2023-10-20,10,20,100.0314574665246,3691.664564731355,36.905036257886835,2.9295742554534407,1.85799055892455,0.38808676873567166,True
2023-10-21,10,21,100.03459108219207,3091.9360539380623,30.908668896318225,2.409113573463875,2.3935552845658137,0.4983802455095307,True
2023-10-22,10,22,100.03982222376462,2121.294669400781,21.20450258953843,1.6799589794587875,3.217727865953714,0.656989302810908,True
2023-10-23,10,23,100.12108160250621,2636.5984636569765,26.33409888763105,1.9564243669211794,2.8309895801942417,0.591340045265985,True
2023-10-24,10,24,100.01988710202964,4739.545418127274,47.38603047304477,3.7335644213361308,1.1712002937528612,0.23878827258518373,True
2023-10-25,10,25,100.1038279005833,2068.3700737787726,20.662247559932926,1.6027871439189416,3.2401865150959557,0.6690489652085032,True
2023-10-26,10,26,100.15588074635922,1583.8469786293292,15.813819087072467,1.175306401577073,3.7225174235906717,0.7600349780778772,True
